Périmètre;Nature;Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Ech. comm. Angleterre;Ech. comm. Espagne;Ech. comm. Italie;Ech. comm. Suisse;Ech. comm. Allemagne-Belgique;Fioul - TAC;Fioul - Cogén.;Fioul - Autres;Gaz - TAC;Gaz - Cogén.;Gaz - CCG;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz; Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;
France;Données temps réel;2025-01-02;05:00;51499;53800;51900;111;0;1862;46606;9293;0;3949;-2461;912;-8770;21;-2514;-2729;-4019;-3200;3816;1;110;0;0;1671;193;0;3421;528;0;301;359;252;-4;2;9005;288;
France;Données temps réel;2025-01-02;05:15;52533;54500;52600;111;0;1894;47565;9141;0;3984;-2307;914;-8766;21;-2514;-2729;-4019;-3200;3816;1;110;0;0;1680;215;0;3419;565;0;303;360;252;-2;1;8857;284;
France;Données temps réel;2025-01-02;05:30;52879;55200;53300;110;0;1897;48163;9143;0;4002;-2298;913;-9047;21;-2514;-2729;-4019;-3200;3720;0;110;0;0;1681;217;0;3422;579;0;303;358;252;-6;1;8864;279;
France;Données temps réel;2025-01-02;05:45;53442;55900;53950;111;0;1866;48847;8780;0;4058;-2300;908;-8881;21;-2514;-2729;-4019;-3200;3720;1;110;0;0;1680;187;0;3431;627;0;298;358;252;-2;56;8542;238;
France;Données temps réel;2025-01-02;06:00;53961;56600;54600;110;0;1871;49083;8540;0;4129;-2311;908;-8384;21;-2402;-3399;-4019;-3200;4037;0;110;0;0;1680;191;0;3464;665;0;298;357;252;-1;18;8310;230;
France;Données temps réel;2025-01-02;06:15;55684;57750;55850;110;0;1865;49516;8227;0;5197;-1824;909;-8323;20;-2402;-3399;-4019;-3200;4037;0;110;0;0;1683;184;0;3571;1245;380;300;358;252;-8;17;7951;276;
France;Données temps réel;2025-01-02;06:30;56241;58900;57100;111;0;1948;50129;7948;0;5763;-1810;906;-8764;20;-2402;-3399;-4019;-3200;3945;1;110;0;0;1684;265;0;3683;1524;556;296;358;252;-5;17;7675;273;
France;Données temps réel;2025-01-02;06:45;57003;59750;57650;110;0;2019;49965;7577;0;5703;-1141;905;-8143;21;-2402;-3401;-4019;-3200;3947;0;110;0;0;1682;338;0;3853;1606;244;296;358;252;-6;17;7310;266;
France;Données temps réel;2025-01-02;07:00;57919;60600;58200;111;0;2185;50609;7300;0;5830;-732;905;-8298;22;-2464;-3279;-3948;-3043;4341;1;110;0;0;1689;497;0;3903;1674;254;296;357;252;-6;17;7035;266;
France;Données temps réel;2025-01-02;07:15;58812;61650;59150;108;0;2391;50478;7059;0;6453;-1;903;-8601;23;-2464;-3279;-3948;-3043;4341;0;110;0;0;1710;683;0;4154;1936;363;294;357;252;-6;32;6730;328;
France;Données temps réel;2025-01-02;07:30;59814;62700;60100;110;0;2466;51080;6751;0;6689;0;904;-8215;23;-2464;-3279;-3948;-2942;4084;0;110;0;0;1710;757;0;4283;2005;401;296;356;252;-2;33;6437;314;
France;Données temps réel;2025-01-02;07:45;60406;63650;60850;110;0;2558;51368;6386;0;7071;0;904;-8025;24;-2464;-3280;-3948;-2942;4085;0;110;0;0;1710;849;0;4347;2354;370;293;359;252;-4;41;6142;244;
France;Données temps réel;2025-01-02;08:00;61596;64600;61600;110;0;2666;51226;6185;291;7598;-2;904;-7403;24;-1324;-3000;-4084;-2012;2506;0;110;0;0;1710;957;0;4293;2558;747;295;357;252;-6;32;5941;244;
France;Données temps réel;2025-01-02;08:15;62029;65150;62150;111;0;3116;51305;6133;326;7851;-1;899;-7675;27;-1324;-3000;-4084;-2012;2506;1;110;0;0;1711;1406;0;4540;2507;805;293;354;252;-34;1;5913;220;
France;Données temps réel;2025-01-02;08:30;62611;65700;62700;110;0;3241;51427;6116;364;7959;-1;902;-7473;27;-1324;-3000;-4084;-2012;2394;0;110;0;0;1711;1531;0;4522;2647;791;294;356;252;-33;1;5844;273;
France;Données temps réel;2025-01-02;08:45;63114;66100;63050;109;0;3410;51368;6110;421;8835;-27;900;-7951;28;-1324;-3000;-4084;-2012;2394;0;110;0;0;1711;1700;0;4646;2604;1585;295;353;252;-60;1;5822;288;
France;Données temps réel;2025-01-02;09:00;63426;66500;63400;109;0;3607;51508;6053;510;8866;-56;903;-8011;29;-2284;-3000;-3274;-2134;2473;0;110;0;0;1712;1896;0;4666;2592;1608;295;356;252;-60;1;5726;327;
France;Données temps réel;2025-01-02;09:15;64184;67200;64150;110;0;3902;51601;5909;731;9244;-55;899;-8105;30;-2284;-3000;-3274;-2134;2473;0;110;0;0;1707;2196;0;4750;2648;1846;292;355;252;-50;1;5618;291;
France;Données temps réel;2025-01-02;09:30;64869;67900;64900;110;0;4038;51604;5750;991;9385;-56;898;-7814;31;-2284;-3000;-3274;-2138;2499;0;110;0;0;1706;2332;0;4792;2759;1834;293;353;252;-33;1;5464;286;
France;Données temps réel;2025-01-02;09:45;65053;68250;65150;110;0;4081;51710;5713;1241;9431;-56;897;-8043;31;-2284;-3000;-3274;-2138;2499;0;110;0;0;1706;2376;0;4802;2785;1844;291;354;252;-31;1;5423;290;
France;Données temps réel;2025-01-02;10:00;65399;68600;65400;111;0;4124;51970;5614;1544;9250;-55;902;-8029;31;-2514;-3000;-2419;-3023;2916;1;110;0;0;1715;2410;0;4858;2822;1569;291;359;252;-28;1;5345;269;
France;Données temps réel;2025-01-02;10:15;66139;68950;65800;110;0;4282;51822;5311;1863;9463;-54;893;-7554;32;-2514;-3000;-2419;-3023;2916;0;110;0;0;1712;2572;0;4857;2858;1748;289;353;252;-5;11;5082;229;
France;Données temps réel;2025-01-02;10:30;66089;69300;66200;110;0;4574;51801;5173;2065;9412;-56;892;-7884;34;-2514;-3000;-2419;-3113;2593;0;110;0;0;1711;2863;0;4903;2834;1675;288;352;252;-4;11;5013;160;
France;Données temps réel;2025-01-02;10:45;66131;69550;66350;109;0;4725;51936;4806;2408;9453;-2;892;-8200;34;-2514;-2983;-2419;-3113;2576;0;110;0;0;1712;3014;0;4907;2889;1656;288;352;252;-4;11;4670;136;
France;Données temps réel;2025-01-02;11:00;66575;69800;66500;109;0;4730;51782;4687;2692;8768;-2;894;-7087;35;-2514;-581;-2668;-2882;2563;0;110;0;0;1715;3016;0;4846;2715;1207;290;352;252;-5;11;4558;128;
France;Données temps réel;2025-01-02;11:15;66854;70150;66650;110;0;4745;51801;4486;2862;8175;-4;893;-6215;35;-2514;-581;-2668;-2882;2563;0;110;0;0;1713;3033;0;4617;2558;1000;292;349;252;-1;4;4367;119;
France;Données temps réel;2025-01-02;11:30;66838;70500;66800;109;0;4744;52030;4198;2634;8448;-1;889;-6212;35;-2514;-581;-2668;-2882;2288;0;110;0;0;1713;3032;0;4677;2776;995;292;346;252;-2;4;4082;116;
France;Données temps réel;2025-01-02;11:45;67202;71100;67550;111;0;4744;52214;4119;2790;8597;-2;898;-6269;35;-2514;-581;-2668;-2882;2288;1;110;0;0;1714;3031;0;4738;2849;1010;291;355;252;-1;4;3991;127;
France;Données temps réel;2025-01-02;12:00;67900;71700;68300;109;0;4745;52275;3953;3038;8748;-1;888;-5853;35;-2368;1022;-2722;-3128;1867;0;110;0;0;1714;3033;0;4799;2852;1097;292;345;252;-2;4;3805;148;
France;Données temps réel;2025-01-02;12:15;68184;71550;68150;111;0;4740;52366;3763;2891;9109;-1;887;-5674;35;-2368;1022;-2722;-3128;1867;1;110;0;0;1712;3029;0;4837;2728;1544;288;347;252;-6;1;3595;168;
France;Données temps réel;2025-01-02;12:30;68638;71400;68000;111;0;4734;52364;3633;3096;8992;0;883;-5168;35;-2368;1021;-2722;-3133;1831;1;110;0;0;1712;3022;0;4874;2682;1437;285;346;252;-6;1;3419;214;
France;Données temps réel;2025-01-02;12:45;69215;71700;68700;110;0;4738;52377;3548;2982;9132;0;885;-4571;35;-2368;1022;-2722;-3133;1830;0;110;0;0;1711;3028;0;4891;2705;1536;288;345;252;-6;24;3270;279;
France;Données temps réel;2025-01-02;13:00;68474;72000;69400;111;0;4731;52400;3439;2754;9889;-2;889;-5751;34;-2393;364;-2329;-3199;604;1;110;0;0;1711;3022;0;4937;2695;2257;292;345;252;-6;24;3226;213;
France;Données temps réel;2025-01-02;13:15;68120;70900;68450;111;0;4750;52513;3410;2759;10507;-2;895;-6867;34;-2393;364;-2329;-3199;604;1;110;0;0;1707;3043;0;4964;2900;2643;293;350;252;0;49;3194;216;
France;Données temps réel;2025-01-02;13:30;67508;69800;67500;110;0;4828;52515;3358;2804;9986;-2;896;-7006;35;-2393;364;-2329;-3199;351;0;110;0;0;1708;3121;0;4954;2733;2298;296;348;252;-1;23;3117;241;
France;Données temps réel;2025-01-02;13:45;66737;69450;67100;111;0;4833;52560;3362;2687;9772;-1;897;-7501;35;-2393;364;-2329;-3199;351;1;110;0;0;1710;3124;0;4924;2549;2299;296;349;252;-3;24;3074;288;
France;Données temps réel;2025-01-02;14:00;66614;69100;66700;110;0;4890;52499;3410;2690;8999;-1;895;-6897;36;-2042;2538;-3116;-3200;100;0;110;0;0;1709;3183;0;4872;2290;1837;293;350;252;-2;23;3093;317;
France;Données temps réel;2025-01-02;14:15;66034;68850;66200;111;0;4713;52692;3268;2490;8355;0;896;-6508;35;-2042;2538;-3116;-3200;100;1;110;0;0;1709;3005;0;4921;2004;1430;296;348;252;-4;24;2993;275;
France;Données temps réel;2025-01-02;14:30;65695;68600;65700;111;0;4700;52828;3226;2329;8420;-4;888;-6818;35;-2042;2538;-3116;-3200;-871;1;110;0;0;1710;2991;0;4931;2044;1445;288;348;252;-6;23;2943;282;
France;Données temps réel;2025-01-02;14:45;65409;68100;65250;111;0;4711;52941;3036;2216;8667;-2;894;-7156;35;-2042;2538;-3116;-3200;-871;1;110;0;0;1711;3001;0;4899;2346;1422;295;347;252;-6;1;2785;251;
France;Données temps réel;2025-01-02;15:00;64839;67600;64800;109;0;4679;53008;2925;1881;8806;0;902;-7441;35;-1998;2900;-3554;-3190;-2201;0;110;0;0;1710;2970;0;4850;2515;1441;292;358;252;-30;1;2705;221;
France;Données temps réel;2025-01-02;15:15;64588;67300;64400;111;0;4620;53179;2940;1675;9563;-1;904;-8361;34;-1998;2900;-3554;-3190;-2201;1;110;0;0;1707;2914;0;5095;2975;1493;296;356;252;-41;1;2739;201;
France;Données temps réel;2025-01-02;15:30;64018;67000;64000;110;0;4676;53086;2994;1465;9906;-2;888;-9064;35;-1998;2900;-3554;-3200;-2706;0;110;0;0;1704;2974;0;5179;2907;1820;290;346;252;-40;1;2757;238;
France;Données temps réel;2025-01-02;15:45;63690;66750;63800;111;0;4614;53145;2929;1192;10074;-1;884;-9241;34;-1998;2900;-3554;-3200;-2706;1;110;0;0;1707;2908;0;5220;2994;1860;285;347;252;-15;1;2642;287;
France;Données temps réel;2025-01-02;16:00;63587;66500;63600;110;0;4593;53107;2687;949;10656;-1;907;-9403;34;-1846;1476;-3409;-1901;-4773;0;110;0;0;1709;2885;0;5245;3224;2187;298;357;252;-17;1;2371;316;
France;Données temps réel;2025-01-02;16:15;63274;66400;63500;110;0;4997;53051;2659;686;12302;0;906;-11433;36;-1846;1476;-3409;-1901;-4773;0;110;0;0;1700;3298;0;5449;3564;3290;298;357;252;-3;1;2349;310;
France;Données temps réel;2025-01-02;16:30;63353;66300;63400;111;0;4939;52981;2759;552;12518;0;894;-11398;35;-1846;1475;-3409;-1901;-4896;1;110;0;0;1702;3238;0;5573;3528;3417;295;348;252;-3;1;2461;297;
France;Données temps réel;2025-01-02;16:45;63278;66550;63500;111;0;4924;53055;2784;424;12400;0;904;-11324;35;-1846;1475;-3409;-1901;-4896;1;110;0;0;1702;3223;0;5599;3638;3163;306;346;252;-1;2;2495;290;
France;Données temps réel;2025-01-02;17:00;63673;66800;63600;110;0;4953;53039;2868;333;12155;-2;905;-10685;36;-2424;-1467;-3554;-1371;-511;0;110;0;0;1707;3247;0;5602;3666;2887;307;346;252;-1;1;2547;321;
France;Données temps réel;2025-01-02;17:15;64401;67900;64400;110;0;4960;53050;2827;296;12024;0;902;-9750;36;-2424;-1467;-3554;-1371;-511;0;110;0;0;1709;3252;0;5645;3654;2724;299;351;252;-17;1;2487;340;
France;Données temps réel;2025-01-02;17:30;65193;69000;65200;110;0;4951;53072;2922;293;12622;0;899;-9661;35;-2424;-1467;-3554;-1371;-22;0;110;0;0;1712;3240;0;5647;3823;3152;298;349;252;-14;1;2556;366;
France;Données temps réel;2025-01-02;17:45;66245;69650;65900;110;0;4923;53060;2936;285;12786;-1;892;-8730;35;-2424;-1468;-3554;-1371;-21;0;110;0;0;1714;3210;0;5648;3894;3244;292;348;252;-14;1;2615;321;
France;Données temps réel;2025-01-02;18:00;66756;70300;66600;111;0;4967;53234;2975;284;12811;-2;902;-8509;35;-2514;-3200;-4134;-1226;3379;1;110;0;0;1713;3255;0;5703;3867;3241;292;358;252;-14;1;2670;305;
France;Données temps réel;2025-01-02;18:15;67399;70850;67250;110;0;4984;53220;3064;296;12693;-1;909;-7867;36;-2514;-3200;-4134;-1226;3379;0;110;0;0;1712;3272;0;5798;3804;3090;299;359;252;-6;1;2741;323;
France;Données temps réel;2025-01-02;18:30;67614;71400;67900;110;0;4920;53200;3088;0;12877;0;896;-7471;35;-2514;-3200;-4134;-1226;4449;0;110;0;0;1712;3209;0;5848;3816;3213;296;348;252;-5;1;2786;302;
France;Données temps réel;2025-01-02;18:45;68276;71900;68450;110;0;4906;53185;3141;0;12896;-2;900;-6854;35;-2514;-3200;-4134;-1226;4449;0;110;0;0;1711;3196;0;5847;3784;3264;296;352;252;-5;1;2836;305;
France;Données temps réel;2025-01-02;19:00;68727;72400;69000;108;0;4955;53226;3244;0;13160;-2;896;-6853;35;-2514;-3200;-3997;-1528;5094;0;110;0;0;1715;3241;0;5871;3981;3309;297;347;252;-6;1;2954;290;
France;Données temps réel;2025-01-02;19:15;68650;72100;68700;109;0;5071;53212;3269;0;12548;-1;905;-6458;36;-2514;-3200;-3997;-1528;5094;0;110;0;0;1715;3357;0;5929;3757;2862;295;358;252;-2;1;3009;261;
France;Données temps réel;2025-01-02;19:30;68353;71800;68400;110;0;4977;53205;3328;0;12108;0;909;-6277;36;-2514;-3200;-3997;-1528;5010;0;110;0;0;1715;3263;0;5927;3745;2436;298;359;252;-5;1;3041;287;
France;Données temps réel;2025-01-02;19:45;67578;70850;67400;109;0;4971;53205;3329;0;11810;-3;912;-6714;36;-2514;-3200;-3997;-1528;5010;0;110;0;0;1715;3257;0;5894;3560;2356;303;358;252;-40;1;3059;270;
France;Données temps réel;2025-01-02;20:00;66673;69900;66400;109;0;4885;53257;3339;0;11675;-2;905;-7490;35;-2514;-3300;-3872;-2604;5158;0;110;0;0;1716;3170;0;5912;3488;2275;296;357;252;-3;1;3087;252;
France;Données temps réel;2025-01-02;20:15;65950;68900;65400;110;0;4734;53210;3310;0;11480;-2;902;-7790;35;-2514;-3300;-3872;-2604;5158;0;110;0;0;1718;3017;0;5787;3362;2331;293;357;252;-3;1;3071;239;
France;Données temps réel;2025-01-02;20:30;64785;67900;64400;110;0;4747;53193;3282;0;10524;-2;913;-7938;35;-2514;-3300;-3872;-2604;5206;0;110;0;0;1723;3025;0;5755;3193;1576;299;362;252;-42;1;3076;206;
France;Données temps réel;2025-01-02;20:45;64163;67050;63550;110;0;4533;53200;3201;0;9960;-3;915;-7709;34;-2514;-3300;-3872;-2604;5206;0;110;0;0;1723;2810;0;5707;3072;1180;305;358;252;-41;1;3014;188;
France;Données temps réel;2025-01-02;21:00;63347;66200;62700;110;0;4505;53240;3142;0;9723;-1;907;-8272;34;-2514;-3300;-3956;-3200;4448;0;110;0;0;1722;2784;0;5618;3051;1054;296;358;252;-5;1;2959;183;
France;Données temps réel;2025-01-02;21:15;62829;65450;61900;110;0;4337;52741;3155;0;10254;-37;903;-8672;33;-2514;-3300;-3956;-3200;4448;0;110;0;0;1724;2614;0;5275;3142;1837;293;358;252;-1;41;2976;179;
France;Données temps réel;2025-01-02;21:30;61898;64700;61100;110;0;4118;52272;3162;0;9561;-54;904;-8210;33;-2514;-3300;-3956;-3200;4425;0;110;0;0;1725;2394;0;5212;2780;1568;294;358;252;-2;40;2973;189;
France;Données temps réel;2025-01-02;21:45;61225;64100;60500;110;0;4057;52287;3115;0;9477;-59;913;-8709;32;-2514;-3300;-3956;-3200;4425;0;110;0;0;1725;2334;0;5244;2684;1549;299;362;252;-3;40;2930;186;
France;Données temps réel;2025-01-02;22:00;61138;63500;59900;110;0;4005;52317;3092;0;8975;-57;910;-8251;32;-2495;-3469;-3946;-3200;6813;0;110;0;0;1724;2282;0;5195;2416;1364;296;361;252;0;40;2923;169;
France;Données temps réel;2025-01-02;22:15;61966;64250;60600;110;0;3869;52249;3025;0;8540;-57;909;-6715;32;-2495;-3469;-3946;-3200;6813;0;110;0;0;1726;2144;0;5050;2260;1230;297;360;252;-1;40;2849;176;
France;Données temps réel;2025-01-02;22:30;62429;65000;61300;111;0;3927;52253;3051;0;8377;-58;911;-6177;32;-2495;-3469;-3946;-3200;7661;1;110;0;0;1726;2202;0;5072;2164;1141;300;359;252;-2;38;2857;194;
France;Données temps réel;2025-01-02;22:45;63625;65850;62150;110;0;3856;52143;2964;0;8843;-58;907;-5176;32;-2495;-3469;-3946;-3200;7661;0;110;0;0;1725;2132;0;5090;2130;1624;296;359;252;-1;40;2768;197;
France;Données temps réel;2025-01-02;23:00;63169;66700;63000;110;0;3659;52162;2999;0;8706;-58;907;-5350;31;-2419;-3469;-2598;-3200;7430;0;110;0;0;1725;1934;0;5079;2016;1611;296;359;252;-1;38;2793;206;
France;Données temps réel;2025-01-02;23:15;62999;66450;62750;110;0;3120;52204;3013;0;8078;-85;907;-4328;28;-2419;-3469;-2598;-3200;7430;0;110;0;0;1735;1386;0;5042;1876;1160;294;361;252;-19;1;2809;204;
France;Données temps réel;2025-01-02;23:30;62411;66200;62500;109;0;2982;52227;2978;0;7742;-83;905;-4431;27;-2419;-3469;-2598;-3199;7668;0;110;0;0;1732;1251;0;4993;1981;768;295;359;252;-19;1;2779;199;
France;Données temps réel;2025-01-02;23:45;62711;63600;62350;110;0;2978;52179;2944;0;7866;-81;908;-4170;27;-2419;-3469;-2598;-3199;7668;0;110;0;0;1735;1244;0;5081;2001;785;298;358;252;-20;1;2722;222;
France;Données temps réel;2025-01-03;00:00;61875;61000;62200;110;0;3080;52162;2913;0;7739;-84;905;-4940;28;-1500;-2914;-3070;-3045;5786;0;110;0;0;1714;1367;0;5135;2306;297;294;359;252;-9;1;2705;209;
France;Données temps réel;2025-01-03;00:15;61403;60500;61350;111;0;2599;52159;2877;0;7866;-82;908;-5022;25;-1500;-2914;-3070;-3045;5786;1;110;0;0;1715;885;0;5121;2378;368;298;358;252;-13;2;2681;196;
France;Données temps réel;2025-01-03;00:30;60246;60000;60500;109;0;2058;52041;2829;0;7649;-103;906;-5226;21;-1500;-2914;-3070;-3045;5740;0;110;0;0;1716;343;0;5071;2246;332;296;357;252;-14;1;2639;190;
France;Données temps réel;2025-01-03;00:45;58706;59000;59450;108;0;1959;51980;2719;0;7316;-1093;909;-5182;21;-1500;-2914;-3070;-3045;5740;0;110;0;0;1712;247;0;4974;1997;346;297;360;252;-9;1;2528;191;
France;Données temps réel;2025-01-03;01:00;58224;58000;58400;111;0;1911;52095;2698;0;7135;-1249;906;-5367;21;-1457;-2859;-3454;-3200;5676;1;110;0;0;1710;201;0;4992;1924;220;297;357;252;-13;1;2491;207;
France;Données temps réel;2025-01-03;01:15;58529;58200;58800;111;0;1918;52128;2677;0;7327;-1361;908;-5197;21;-1457;-2859;-3454;-3200;5676;1;110;0;0;1711;207;0;4961;2056;311;298;358;252;0;21;2462;215;
France;Données temps réel;2025-01-03;01:30;57918;58400;59200;109;0;1908;52080;2670;0;7026;-1363;906;-5437;21;-1457;-2859;-3454;-3200;5725;0;110;0;0;1712;197;0;4938;1871;217;297;357;252;-1;21;2464;206;
France;Données temps réel;2025-01-03;01:45;57902;58350;58900;109;0;1865;52058;2678;0;7227;-1637;907;-5320;20;-1457;-2859;-3454;-3200;5725;0;110;0;0;1715;151;0;4858;1866;502;298;357;252;-3;21;2451;227;
France;Données temps réel;2025-01-03;02:00;57442;58300;58600;110;0;1830;52177;2707;0;7161;-2102;906;-5364;20;-2224;-2914;-3295;-3200;6653;0;110;0;0;1714;117;0;4871;1885;405;296;358;252;-2;21;2461;246;
France;Données temps réel;2025-01-03;02:15;57713;57800;57900;111;0;1852;52348;2659;0;6939;-2105;912;-5028;20;-2224;-2914;-3295;-3200;6653;1;110;0;0;1714;138;0;4875;1772;292;301;359;252;-1;29;2413;246;
France;Données temps réel;2025-01-03;02:30;56875;57300;57200;110;0;1916;52272;2596;0;6702;-2336;904;-5311;21;-2224;-2914;-3295;-3200;6458;0;110;0;0;1713;204;0;4847;1568;287;294;358;252;-3;28;2367;229;
France;Données temps réel;2025-01-03;02:45;56321;56650;56600;110;0;1869;52269;2553;0;6780;-2751;905;-5436;21;-2224;-2902;-3295;-3200;6446;0;110;0;0;1712;158;0;4859;1635;286;293;360;252;-1;28;2356;197;
France;Données temps réel;2025-01-03;03:00;55695;56000;56000;110;0;1846;52119;2528;0;6324;-2753;910;-5381;21;-1613;-2713;-4042;-3200;6463;0;110;0;0;1713;134;0;4858;1337;129;299;359;252;-6;1;2282;247;
France;Données temps réel;2025-01-03;03:15;55508;55800;55700;111;0;1851;52031;2637;0;6207;-2902;908;-5324;21;-1613;-2713;-4042;-3200;6463;1;110;0;0;1715;136;0;4782;1226;199;298;359;252;-9;1;2315;322;
France;Données temps réel;2025-01-03;03:30;55049;55600;55400;110;0;1847;51859;2644;0;6021;-2907;907;-5421;21;-1613;-2713;-4042;-3200;6269;0;110;0;0;1717;130;0;4792;1140;89;297;359;252;-11;1;2338;305;
France;Données temps réel;2025-01-03;03:45;54690;55300;54950;110;0;1833;51461;2641;0;6108;-2909;908;-5449;21;-1613;-2713;-4042;-3200;6269;0;110;0;0;1716;117;0;4817;1201;89;297;360;252;-10;1;2348;293;
France;Données temps réel;2025-01-03;04:00;54450;55000;54500;109;0;1877;51328;2570;0;6021;-2908;908;-5444;21;-1769;-2944;-4042;-3200;6476;0;110;0;0;1717;161;0;4802;1126;92;296;361;252;-10;1;2250;320;
France;Données temps réel;2025-01-03;04:15;54532;55000;54550;111;0;1850;51958;2595;0;5966;-2962;909;-5886;21;-1769;-2944;-4042;-3200;6476;1;110;0;0;1718;133;0;4791;1123;52;298;359;252;-7;1;2270;325;
France;Données temps réel;2025-01-03;04:30;54350;55000;54600;108;0;1847;51928;2562;0;5938;-2958;908;-5979;21;-1769;-2944;-4042;-3200;6401;0;110;0;0;1718;130;0;4767;1124;48;297;360;252;-4;2;2245;317;
France;Données temps réel;2025-01-03;04:45;54488;55650;54900;110;0;1826;52111;2462;0;5885;-2965;910;-5843;21;-1769;-2944;-4042;-3200;6401;0;110;0;0;1717;109;0;4722;1115;48;300;359;252;-6;1;2161;301;
France;Données temps réel;2025-01-03;05:00;54884;56300;55200;110;0;1819;52119;2472;0;5864;-2965;911;-5392;21;-808;-2333;-3531;-3200;5027;0;110;0;0;1719;102;0;4631;1187;46;299;360;252;-54;1;2169;303;
France;Données temps réel;2025-01-03;05:15;56018;56950;55900;109;0;1825;52125;2501;0;6019;-2510;911;-4974;21;-808;-2333;-3531;-3200;5027;0;110;0;0;1719;107;0;4633;1325;60;299;360;252;-4;19;2201;300;
France;Données temps réel;2025-01-03;05:30;56244;57600;56600;111;0;1832;52174;2481;0;6085;-2507;910;-4853;21;-808;-2333;-3531;-3200;5133;1;110;0;0;1718;116;0;4621;1403;62;300;358;252;-4;19;2145;336;
France;Données temps réel;2025-01-03;05:45;56800;58400;57300;111;0;1841;52136;2467;0;6193;-2501;907;-4369;21;-808;-2333;-3531;-3200;5133;1;110;0;0;1720;122;0;4610;1521;61;298;357;252;-3;19;2145;322;
France;Données temps réel;2025-01-03;06:00;57773;59200;58000;110;0;1835;51905;2453;0;6160;-1891;905;-3715;21;-40;-2356;-3961;-3200;6333;0;110;0;0;1717;120;0;4567;1534;58;295;358;252;-5;19;2140;313;
France;Données temps réel;2025-01-03;06:15;59012;60400;59150;111;0;1944;52179;2518;0;6824;-1875;906;-3592;21;-40;-2356;-3961;-3200;6333;1;110;0;0;1724;222;0;4681;1689;454;296;358;252;-3;3;2115;403;
